Record Type,Data Provider,Settlement Date,Settlement Period,Price,Volume
MID,N2EXMIDP,20170106,30,0.00,0.000
MID,N2EXMIDP,20170106,31,0.00,0.000
MID,N2EXMIDP,20170106,32,0.00,0.000
MID,N2EXMIDP,20170106,33,0.00,0.000
MID,N2EXMIDP,20170106,34,0.00,0.000
MID,N2EXMIDP,20170106,35,0.00,0.000
MID,N2EXMIDP,20170106,36,0.00,0.000
MID,N2EXMIDP,20170106,37,0.00,0.000
MID,N2EXMIDP,20170106,38,0.00,0.000
MID,N2EXMIDP,20170106,39,0.00,0.000
MID,N2EXMIDP,20170106,40,0.00,0.000
MID,N2EXMIDP,20170106,41,0.00,0.000
MID,N2EXMIDP,20170106,42,0.00,0.000
MID,N2EXMIDP,20170106,43,0.00,0.000
MID,N2EXMIDP,20170106,44,0.00,0.000
MID,N2EXMIDP,20170106,45,0.00,0.000
MID,N2EXMIDP,20170106,46,0.00,0.000
MID,N2EXMIDP,20170106,47,0.00,0.000
MID,N2EXMIDP,20170106,48,0.00,0.000
MID,APXMIDP,20170107,1,44.65,547.100
MID,APXMIDP,20170107,2,51.21,430.750
MID,APXMIDP,20170107,3,55.16,559.250
MID,APXMIDP,20170107,4,46.13,365.850
MID,APXMIDP,20170107,5,44.68,336.000
MID,APXMIDP,20170107,6,44.31,258.950
MID,APXMIDP,20170107,7,41.55,368.600
MID,APXMIDP,20170107,8,40.38,416.900
MID,APXMIDP,20170107,9,40.64,504.550
MID,APXMIDP,20170107,10,40.55,433.600
MID,APXMIDP,20170107,11,39.86,373.200
MID,APXMIDP,20170107,12,39.56,583.900
MID,APXMIDP,20170107,13,41.85,623.850
MID,APXMIDP,20170107,14,40.04,888.250
MID,APXMIDP,20170107,15,39.82,484.950
MID,APXMIDP,20170107,16,40.24,334.250
MID,APXMIDP,20170107,17,43.98,348.750
MID,APXMIDP,20170107,18,42.35,493.200
MID,APXMIDP,20170107,19,45.76,461.000
MID,APXMIDP,20170107,20,47.01,385.250
MID,APXMIDP,20170107,21,50.26,422.750
MID,APXMIDP,20170107,22,49.19,469.700
MID,APXMIDP,20170107,23,52.71,565.350
MID,APXMIDP,20170107,24,53.57,702.050
MID,APXMIDP,20170107,25,54.21,576.050
MID,APXMIDP,20170107,26,53.81,533.900
MID,APXMIDP,20170107,27,48.87,376.500
MID,APXMIDP,20170107,28,48.44,414.100
MID,APXMIDP,20170107,29,48.54,377.000
MID,APXMIDP,20170107,30,47.31,430.000
MID,APXMIDP,20170107,31,59.02,641.350
MID,APXMIDP,20170107,32,59.52,732.350
MID,APXMIDP,20170107,33,52.38,722.100
MID,APXMIDP,20170107,34,72.39,915.150
MID,APXMIDP,20170107,35,82.17,688.550
MID,APXMIDP,20170107,36,83.29,806.950
MID,APXMIDP,20170107,37,77.39,833.700
MID,APXMIDP,20170107,38,68.86,847.450
MID,APXMIDP,20170107,39,63.91,785.300
MID,APXMIDP,20170107,40,57.37,613.350
MID,APXMIDP,20170107,41,53.69,549.050
MID,APXMIDP,20170107,42,51.45,620.900
MID,APXMIDP,20170107,43,49.82,416.300
MID,APXMIDP,20170107,44,47.43,563.000
MID,APXMIDP,20170107,45,46.38,386.700
MID,APXMIDP,20170107,46,46.14,458.900
MID,APXMIDP,20170107,47,43.58,573.950
MID,APXMIDP,20170107,48,43.14,474.000
MID,N2EXMIDP,20170107,1,0.00,0.000
MID,N2EXMIDP,20170107,2,0.00,0.000
MID,N2EXMIDP,20170107,3,0.00,0.000
MID,N2EXMIDP,20170107,4,0.00,0.000
MID,N2EXMIDP,20170107,5,0.00,0.000
MID,N2EXMIDP,20170107,6,0.00,0.000
MID,N2EXMIDP,20170107,7,0.00,0.000
MID,N2EXMIDP,20170107,8,0.00,0.000
MID,N2EXMIDP,20170107,9,0.00,0.000
MID,N2EXMIDP,20170107,10,0.00,0.000
MID,N2EXMIDP,20170107,11,0.00,0.000
MID,N2EXMIDP,20170107,12,0.00,0.000
MID,N2EXMIDP,20170107,13,0.00,0.000
MID,N2EXMIDP,20170107,14,0.00,0.000
MID,N2EXMIDP,20170107,15,0.00,0.000
MID,N2EXMIDP,20170107,16,0.00,0.000
MID,N2EXMIDP,20170107,17,0.00,0.000
MID,N2EXMIDP,20170107,18,0.00,0.000
MID,N2EXMIDP,20170107,19,0.00,0.000
MID,N2EXMIDP,20170107,20,0.00,0.000
MID,N2EXMIDP,20170107,21,0.00,0.000
MID,N2EXMIDP,20170107,22,0.00,0.000
MID,N2EXMIDP,20170107,23,0.00,0.000
MID,N2EXMIDP,20170107,24,0.00,0.000
MID,N2EXMIDP,20170107,25,0.00,0.000
MID,N2EXMIDP,20170107,26,0.00,0.000
MID,N2EXMIDP,20170107,27,0.00,0.000
MID,N2EXMIDP,20170107,28,0.00,0.000
MID,N2EXMIDP,20170107,29,0.00,0.000
MID,N2EXMIDP,20170107,30,0.00,0.000
MID,N2EXMIDP,20170107,31,0.00,0.000
MID,N2EXMIDP,20170107,32,0.00,0.000
MID,N2EXMIDP,20170107,33,0.00,0.000
MID,N2EXMIDP,20170107,34,0.00,0.000
MID,N2EXMIDP,20170107,35,0.00,0.000
MID,N2EXMIDP,20170107,36,0.00,0.000
MID,N2EXMIDP,20170107,37,0.00,0.000
MID,N2EXMIDP,20170107,38,0.00,0.000
MID,N2EXMIDP,20170107,39,0.00,0.000
MID,N2EXMIDP,20170107,40,0.00,0.000
MID,N2EXMIDP,20170107,41,0.00,0.000
MID,N2EXMIDP,20170107,42,0.00,0.000
MID,N2EXMIDP,20170107,43,0.00,0.000
MID,N2EXMIDP,20170107,44,0.00,0.000
MID,N2EXMIDP,20170107,45,0.00,0.000
MID,N2EXMIDP,20170107,46,0.00,0.000
MID,N2EXMIDP,20170107,47,0.00,0.000
MID,N2EXMIDP,20170107,48,0.00,0.000
MID,APXMIDP,20170108,1,43.17,343.250
MID,APXMIDP,20170108,2,43.62,376.900
MID,APXMIDP,20170108,3,41.73,531.750
MID,APXMIDP,20170108,4,41.54,466.300
MID,APXMIDP,20170108,5,42.30,353.450
MID,APXMIDP,20170108,6,41.43,385.000
MID,APXMIDP,20170108,7,39.73,374.050
MID,APXMIDP,20170108,8,39.11,465.300
MID,APXMIDP,20170108,9,38.83,541.400
MID,APXMIDP,20170108,10,38.66,538.700
MID,APXMIDP,20170108,11,38.30,525.000
MID,APXMIDP,20170108,12,38.61,475.400
MID,APXMIDP,20170108,13,40.06,361.500
MID,APXMIDP,20170108,14,39.86,397.750
MID,APXMIDP,20170108,15,39.59,784.550
MID,APXMIDP,20170108,16,38.83,1010.500
MID,APXMIDP,20170108,17,40.29,408.650
MID,APXMIDP,20170108,18,40.39,366.600
MID,APXMIDP,20170108,19,42.87,376.850
MID,APXMIDP,20170108,20,43.36,311.750
MID,APXMIDP,20170108,21,41.59,383.500
MID,APXMIDP,20170108,22,41.61,436.900
MID,APXMIDP,20170108,23,44.20,568.450
MID,APXMIDP,20170108,24,45.86,545.950
MID,APXMIDP,20170108,25,46.24,655.100
MID,APXMIDP,20170108,26,48.13,759.100
MID,APXMIDP,20170108,27,46.97,751.500
MID,APXMIDP,20170108,28,46.82,738.800
MID,APXMIDP,20170108,29,45.61,755.050
MID,APXMIDP,20170108,30,44.29,884.300
MID,APXMIDP,20170108,31,49.41,1166.250
MID,APXMIDP,20170108,32,49.21,1249.800
MID,APXMIDP,20170108,33,50.02,973.350
MID,APXMIDP,20170108,34,60.93,954.750
MID,APXMIDP,20170108,35,62.22,670.950
MID,APXMIDP,20170108,36,61.15,810.400
MID,APXMIDP,20170108,37,61.16,1087.400
MID,APXMIDP,20170108,38,54.88,1305.750
MID,APXMIDP,20170108,39,50.27,1344.300
MID,APXMIDP,20170108,40,47.34,1225.100
MID,APXMIDP,20170108,41,48.46,1399.050
MID,APXMIDP,20170108,42,46.73,1260.700
MID,APXMIDP,20170108,43,46.00,938.300
MID,APXMIDP,20170108,44,45.91,1101.300
MID,APXMIDP,20170108,45,45.26,1144.250
MID,APXMIDP,20170108,46,42.51,1547.150
MID,APXMIDP,20170108,47,42.87,333.650
MID,APXMIDP,20170108,48,41.57,273.500
MID,N2EXMIDP,20170108,1,0.00,0.000
MID,N2EXMIDP,20170108,2,0.00,0.000
MID,N2EXMIDP,20170108,3,0.00,0.000
MID,N2EXMIDP,20170108,4,0.00,0.000
MID,N2EXMIDP,20170108,5,0.00,0.000
MID,N2EXMIDP,20170108,6,0.00,0.000
MID,N2EXMIDP,20170108,7,0.00,0.000
MID,N2EXMIDP,20170108,8,0.00,0.000
MID,N2EXMIDP,20170108,9,0.00,0.000
MID,N2EXMIDP,20170108,10,0.00,0.000
MID,N2EXMIDP,20170108,11,0.00,0.000
MID,N2EXMIDP,20170108,12,0.00,0.000
MID,N2EXMIDP,20170108,13,0.00,0.000
MID,N2EXMIDP,20170108,14,0.00,0.000
MID,N2EXMIDP,20170108,15,0.00,0.000
MID,N2EXMIDP,20170108,16,0.00,0.000
MID,N2EXMIDP,20170108,17,0.00,0.000
MID,N2EXMIDP,20170108,18,0.00,0.000
MID,N2EXMIDP,20170108,19,0.00,0.000
MID,N2EXMIDP,20170108,20,0.00,0.000
MID,N2EXMIDP,20170108,21,0.00,0.000
MID,N2EXMIDP,20170108,22,0.00,0.000
MID,N2EXMIDP,20170108,23,0.00,0.000
MID,N2EXMIDP,20170108,24,0.00,0.000
MID,N2EXMIDP,20170108,25,0.00,0.000
MID,N2EXMIDP,20170108,26,0.00,0.000
MID,N2EXMIDP,20170108,27,0.00,0.000
MID,N2EXMIDP,20170108,28,0.00,0.000
MID,N2EXMIDP,20170108,29,0.00,0.000
MID,N2EXMIDP,20170108,30,0.00,0.000
MID,N2EXMIDP,20170108,31,0.00,0.000
MID,N2EXMIDP,20170108,32,0.00,0.000
MID,N2EXMIDP,20170108,33,0.00,0.000
MID,N2EXMIDP,20170108,34,0.00,0.000
MID,N2EXMIDP,20170108,35,0.00,0.000
MID,N2EXMIDP,20170108,36,0.00,0.000
MID,N2EXMIDP,20170108,37,0.00,0.000
MID,N2EXMIDP,20170108,38,0.00,0.000
MID,N2EXMIDP,20170108,39,0.00,0.000
MID,N2EXMIDP,20170108,40,0.00,0.000
MID,N2EXMIDP,20170108,41,0.00,0.000
MID,N2EXMIDP,20170108,42,0.00,0.000
MID,N2EXMIDP,20170108,43,0.00,0.000
MID,N2EXMIDP,20170108,44,0.00,0.000
MID,N2EXMIDP,20170108,45,0.00,0.000
MID,N2EXMIDP,20170108,46,0.00,0.000
MID,N2EXMIDP,20170108,47,0.00,0.000
MID,N2EXMIDP,20170108,48,0.00,0.000
MID,APXMIDP,20170109,1,42.95,236.650
MID,APXMIDP,20170109,2,43.89,187.400
MID,APXMIDP,20170109,3,42.86,385.850
MID,APXMIDP,20170109,4,38.94,382.400
MID,APXMIDP,20170109,5,37.87,401.550
MID,APXMIDP,20170109,6,39.20,446.900
MID,APXMIDP,20170109,7,37.16,416.950
MID,APXMIDP,20170109,8,35.62,442.500
MID,APXMIDP,20170109,9,35.71,340.750
MID,APXMIDP,20170109,10,34.44,343.550
MID,APXMIDP,20170109,11,33.94,438.900
MID,APXMIDP,20170109,12,33.66,473.450
MID,APXMIDP,20170109,13,38.57,896.800
MID,APXMIDP,20170109,14,39.09,870.050
MID,APXMIDP,20170109,15,46.00,1079.100
MID,APXMIDP,20170109,16,43.65,630.350
MID,APXMIDP,20170109,17,42.57,675.500
MID,APXMIDP,20170109,18,41.07,575.400
MID,APXMIDP,20170109,19,42.37,553.100
MID,APXMIDP,20170109,20,43.94,521.500
MID,APXMIDP,20170109,21,44.36,411.800
MID,APXMIDP,20170109,22,44.43,414.900
MID,APXMIDP,20170109,23,51.90,583.950
MID,APXMIDP,20170109,24,53.50,575.500
MID,APXMIDP,20170109,25,53.42,642.650
MID,APXMIDP,20170109,26,52.98,532.450
MID,APXMIDP,20170109,27,50.51,579.350
MID,APXMIDP,20170109,28,48.75,602.850
MID,APXMIDP,20170109,29,47.89,636.350
MID,APXMIDP,20170109,30,47.76,692.400
MID,APXMIDP,20170109,31,49.39,1192.650
MID,APXMIDP,20170109,32,52.82,1000.200
MID,APXMIDP,20170109,33,51.40,1371.250
MID,APXMIDP,20170109,34,65.66,1011.000
MID,APXMIDP,20170109,35,60.87,1038.700
MID,APXMIDP,20170109,36,58.59,1193.750
MID,APXMIDP,20170109,37,58.94,1221.450
MID,APXMIDP,20170109,38,55.89,1355.650
MID,APXMIDP,20170109,39,49.36,1268.950
MID,APXMIDP,20170109,40,47.48,1006.350
MID,APXMIDP,20170109,41,47.57,926.400
MID,APXMIDP,20170109,42,46.80,1023.450
MID,APXMIDP,20170109,43,47.44,1001.350
MID,APXMIDP,20170109,44,45.48,1075.100
MID,APXMIDP,20170109,45,43.57,2038.100
MID,APXMIDP,20170109,46,43.38,2290.350
MID,APXMIDP,20170109,47,42.79,881.800
MID,APXMIDP,20170109,48,43.46,752.500
MID,N2EXMIDP,20170109,1,0.00,0.000
MID,N2EXMIDP,20170109,2,0.00,0.000
MID,N2EXMIDP,20170109,3,0.00,0.000
MID,N2EXMIDP,20170109,4,0.00,0.000
MID,N2EXMIDP,20170109,5,0.00,0.000
MID,N2EXMIDP,20170109,6,0.00,0.000
MID,N2EXMIDP,20170109,7,0.00,0.000
MID,N2EXMIDP,20170109,8,0.00,0.000
MID,N2EXMIDP,20170109,9,0.00,0.000
MID,N2EXMIDP,20170109,10,0.00,0.000
MID,N2EXMIDP,20170109,11,0.00,0.000
MID,N2EXMIDP,20170109,12,0.00,0.000
MID,N2EXMIDP,20170109,13,0.00,0.000
MID,N2EXMIDP,20170109,14,0.00,0.000
MID,N2EXMIDP,20170109,15,0.00,0.000
MID,N2EXMIDP,20170109,16,0.00,0.000
MID,N2EXMIDP,20170109,17,0.00,0.000
MID,N2EXMIDP,20170109,18,0.00,0.000
MID,N2EXMIDP,20170109,19,0.00,0.000
MID,N2EXMIDP,20170109,20,0.00,0.000
MID,N2EXMIDP,20170109,21,0.00,0.000
MID,N2EXMIDP,20170109,22,0.00,0.000
MID,N2EXMIDP,20170109,23,0.00,0.000
MID,N2EXMIDP,20170109,24,0.00,0.000
MID,N2EXMIDP,20170109,25,0.00,0.000
MID,N2EXMIDP,20170109,26,0.00,0.000
MID,N2EXMIDP,20170109,27,0.00,0.000
MID,N2EXMIDP,20170109,28,0.00,0.000
MID,N2EXMIDP,20170109,29,0.00,0.000
MID,N2EXMIDP,20170109,30,0.00,0.000
MID,N2EXMIDP,20170109,31,0.00,0.000
MID,N2EXMIDP,20170109,32,0.00,0.000
MID,N2EXMIDP,20170109,33,0.00,0.000
MID,N2EXMIDP,20170109,34,0.00,0.000
MID,N2EXMIDP,20170109,35,0.00,0.000
MID,N2EXMIDP,20170109,36,0.00,0.000
MID,N2EXMIDP,20170109,37,0.00,0.000
MID,N2EXMIDP,20170109,38,0.00,0.000
MID,N2EXMIDP,20170109,39,0.00,0.000
MID,N2EXMIDP,20170109,40,0.00,0.000
MID,N2EXMIDP,20170109,41,0.00,0.000
MID,N2EXMIDP,20170109,42,0.00,0.000
MID,N2EXMIDP,20170109,43,0.00,0.000
MID,N2EXMIDP,20170109,44,0.00,0.000
MID,N2EXMIDP,20170109,45,0.00,0.000
MID,N2EXMIDP,20170109,46,0.00,0.000
MID,N2EXMIDP,20170109,47,0.00,0.000
MID,N2EXMIDP,20170109,48,0.00,0.000
MID,APXMIDP,20170110,1,44.20,852.900
MID,APXMIDP,20170110,2,46.48,918.200
MID,APXMIDP,20170110,3,47.34,647.750
MID,APXMIDP,20170110,4,46.27,644.500
MID,APXMIDP,20170110,5,44.72,594.450
MID,APXMIDP,20170110,6,44.86,649.800
MID,APXMIDP,20170110,7,40.81,776.500
MID,APXMIDP,20170110,8,38.89,598.500
MID,APXMIDP,20170110,9,39.09,649.000
MID,APXMIDP,20170110,10,38.18,672.800
MID,APXMIDP,20170110,11,38.93,445.500
MID,APXMIDP,20170110,12,39.69,648.150
MID,APXMIDP,20170110,13,44.59,648.000
MID,APXMIDP,20170110,14,44.99,918.750
MID,APXMIDP,20170110,15,44.25,1243.750
MID,APXMIDP,20170110,16,46.01,1091.800
MID,APXMIDP,20170110,17,50.98,594.150
MID,APXMIDP,20170110,18,47.34,666.050
MID,APXMIDP,20170110,19,54.77,363.950
MID,APXMIDP,20170110,20,51.66,417.350
MID,APXMIDP,20170110,21,51.17,502.300
MID,APXMIDP,20170110,22,51.08,440.000
MID,APXMIDP,20170110,23,51.50,439.800
MID,APXMIDP,20170110,24,52.93,436.000
MID,APXMIDP,20170110,25,54.31,463.000
MID,APXMIDP,20170110,26,52.79,496.850
MID,APXMIDP,20170110,27,52.65,529.250
MID,APXMIDP,20170110,28,52.46,535.900
MID,APXMIDP,20170110,29,53.14,616.400
MID,APXMIDP,20170110,30,48.69,725.200
MID,APXMIDP,20170110,31,49.26,1255.300
MID,APXMIDP,20170110,32,52.68,994.400
MID,APXMIDP,20170110,33,53.10,1643.650
MID,APXMIDP,20170110,34,73.19,975.800
MID,APXMIDP,20170110,35,75.10,947.300
MID,APXMIDP,20170110,36,70.21,892.550
MID,APXMIDP,20170110,37,64.93,1075.750
MID,APXMIDP,20170110,38,61.57,1386.600
MID,APXMIDP,20170110,39,51.79,1011.400
MID,APXMIDP,20170110,40,49.80,898.150
MID,APXMIDP,20170110,41,48.84,1084.650
MID,APXMIDP,20170110,42,49.33,1276.450
MID,APXMIDP,20170110,43,48.09,1363.500
MID,APXMIDP,20170110,44,46.77,1398.500
MID,APXMIDP,20170110,45,44.58,1876.650
MID,APXMIDP,20170110,46,44.47,1765.950
MID,APXMIDP,20170110,47,43.48,656.150
MID,APXMIDP,20170110,48,43.94,447.550
MID,N2EXMIDP,20170110,1,0.00,0.000
MID,N2EXMIDP,20170110,2,0.00,0.000
MID,N2EXMIDP,20170110,3,0.00,0.000
MID,N2EXMIDP,20170110,4,0.00,0.000
MID,N2EXMIDP,20170110,5,0.00,0.000
MID,N2EXMIDP,20170110,6,0.00,0.000
MID,N2EXMIDP,20170110,7,0.00,0.000
MID,N2EXMIDP,20170110,8,0.00,0.000
MID,N2EXMIDP,20170110,9,0.00,0.000
MID,N2EXMIDP,20170110,10,0.00,0.000
MID,N2EXMIDP,20170110,11,0.00,0.000
MID,N2EXMIDP,20170110,12,0.00,0.000
MID,N2EXMIDP,20170110,13,0.00,0.000
MID,N2EXMIDP,20170110,14,0.00,0.000
MID,N2EXMIDP,20170110,15,0.00,0.000
MID,N2EXMIDP,20170110,16,0.00,0.000
MID,N2EXMIDP,20170110,17,0.00,0.000
MID,N2EXMIDP,20170110,18,0.00,0.000
MID,N2EXMIDP,20170110,19,0.00,0.000
MID,N2EXMIDP,20170110,20,0.00,0.000
MID,N2EXMIDP,20170110,21,0.00,0.000
MID,N2EXMIDP,20170110,22,0.00,0.000
MID,N2EXMIDP,20170110,23,0.00,0.000
MID,N2EXMIDP,20170110,24,0.00,0.000
MID,N2EXMIDP,20170110,25,0.00,0.000
MID,N2EXMIDP,20170110,26,0.00,0.000
MID,N2EXMIDP,20170110,27,0.00,0.000
MID,N2EXMIDP,20170110,28,0.00,0.000
MID,N2EXMIDP,20170110,29,0.00,0.000
MID,N2EXMIDP,20170110,30,0.00,0.000
MID,N2EXMIDP,20170110,31,0.00,0.000
MID,N2EXMIDP,20170110,32,0.00,0.000
MID,N2EXMIDP,20170110,33,0.00,0.000
MID,N2EXMIDP,20170110,34,0.00,0.000
MID,N2EXMIDP,20170110,35,0.00,0.000
MID,N2EXMIDP,20170110,36,0.00,0.000
MID,N2EXMIDP,20170110,37,0.00,0.000
MID,N2EXMIDP,20170110,38,0.00,0.000
MID,N2EXMIDP,20170110,39,0.00,0.000
MID,N2EXMIDP,20170110,40,0.00,0.000
MID,N2EXMIDP,20170110,41,0.00,0.000
MID,N2EXMIDP,20170110,42,0.00,0.000
MID,N2EXMIDP,20170110,43,0.00,0.000
MID,N2EXMIDP,20170110,44,0.00,0.000
MID,N2EXMIDP,20170110,45,0.00,0.000
MID,N2EXMIDP,20170110,46,0.00,0.000
MID,N2EXMIDP,20170110,47,0.00,0.000
MID,N2EXMIDP,20170110,48,0.00,0.000
MID,APXMIDP,20170111,1,44.73,458.500
MID,APXMIDP,20170111,2,47.47,637.450
MID,APXMIDP,20170111,3,50.39,611.800
MID,APXMIDP,20170111,4,47.63,367.000
MID,APXMIDP,20170111,5,47.05,643.300
MID,APXMIDP,20170111,6,47.47,594.000
MID,APXMIDP,20170111,7,44.21,507.400
MID,APXMIDP,20170111,8,43.21,416.450
MID,APXMIDP,20170111,9,43.12,417.750
MID,APXMIDP,20170111,10,42.25,455.250
MID,APXMIDP,20170111,11,49.05,463.300
MID,APXMIDP,20170111,12,51.81,536.750
MID,APXMIDP,20170111,13,48.52,691.300
MID,APXMIDP,20170111,14,47.28,1077.600
MID,APXMIDP,20170111,15,46.84,1088.450
MID,APXMIDP,20170111,16,49.81,753.500
MID,APXMIDP,20170111,17,45.20,648.550
MID,APXMIDP,20170111,18,44.31,531.600
MID,APXMIDP,20170111,19,46.99,575.000
MID,APXMIDP,20170111,20,48.15,701.500
MID,APXMIDP,20170111,21,45.48,906.100
MID,APXMIDP,20170111,22,44.46,877.400
MID,APXMIDP,20170111,23,43.48,956.400
MID,APXMIDP,20170111,24,43.34,1007.500
MID,APXMIDP,20170111,25,43.31,942.250
MID,APXMIDP,20170111,26,43.21,972.700
MID,APXMIDP,20170111,27,42.80,1020.650
MID,APXMIDP,20170111,28,42.70,1103.150
MID,APXMIDP,20170111,29,43.07,1060.300
MID,APXMIDP,20170111,30,43.01,1097.750
MID,APXMIDP,20170111,31,45.61,949.250
MID,APXMIDP,20170111,32,48.52,934.500
MID,APXMIDP,20170111,33,49.69,711.900
MID,APXMIDP,20170111,34,70.90,906.250
MID,APXMIDP,20170111,35,78.32,528.000
MID,APXMIDP,20170111,36,76.39,697.550
MID,APXMIDP,20170111,37,71.75,645.850
MID,APXMIDP,20170111,38,70.80,747.500
MID,APXMIDP,20170111,39,61.28,1080.900
MID,APXMIDP,20170111,40,53.80,873.300
MID,APXMIDP,20170111,41,51.40,1194.550
MID,APXMIDP,20170111,42,51.27,1132.750
MID,APXMIDP,20170111,43,52.39,1002.600
MID,APXMIDP,20170111,44,48.99,1067.100
MID,APXMIDP,20170111,45,50.00,965.200
MID,APXMIDP,20170111,46,49.90,993.650
MID,APXMIDP,20170111,47,45.37,701.550
MID,APXMIDP,20170111,48,45.22,479.550
MID,N2EXMIDP,20170111,1,0.00,0.000
MID,N2EXMIDP,20170111,2,0.00,0.000
MID,N2EXMIDP,20170111,3,0.00,0.000
MID,N2EXMIDP,20170111,4,0.00,0.000
MID,N2EXMIDP,20170111,5,0.00,0.000
MID,N2EXMIDP,20170111,6,0.00,0.000
MID,N2EXMIDP,20170111,7,0.00,0.000
MID,N2EXMIDP,20170111,8,0.00,0.000
MID,N2EXMIDP,20170111,9,0.00,0.000
MID,N2EXMIDP,20170111,10,0.00,0.000
MID,N2EXMIDP,20170111,11,0.00,0.000
MID,N2EXMIDP,20170111,12,0.00,0.000
MID,N2EXMIDP,20170111,13,0.00,0.000
MID,N2EXMIDP,20170111,14,0.00,0.000
MID,N2EXMIDP,20170111,15,0.00,0.000
MID,N2EXMIDP,20170111,16,0.00,0.000
MID,N2EXMIDP,20170111,17,0.00,0.000
MID,N2EXMIDP,20170111,18,0.00,0.000
MID,N2EXMIDP,20170111,19,0.00,0.000
MID,N2EXMIDP,20170111,20,0.00,0.000
MID,N2EXMIDP,20170111,21,0.00,0.000
MID,N2EXMIDP,20170111,22,0.00,0.000
MID,N2EXMIDP,20170111,23,0.00,0.000
MID,N2EXMIDP,20170111,24,0.00,0.000
MID,N2EXMIDP,20170111,25,0.00,0.000
MID,N2EXMIDP,20170111,26,0.00,0.000
MID,N2EXMIDP,20170111,27,0.00,0.000
MID,N2EXMIDP,20170111,28,0.00,0.000
MID,N2EXMIDP,20170111,29,0.00,0.000
MID,N2EXMIDP,20170111,30,0.00,0.000
MID,N2EXMIDP,20170111,31,0.00,0.000
MID,N2EXMIDP,20170111,32,0.00,0.000
MID,N2EXMIDP,20170111,33,0.00,0.000
MID,N2EXMIDP,20170111,34,0.00,0.000
MID,N2EXMIDP,20170111,35,0.00,0.000
MID,N2EXMIDP,20170111,36,0.00,0.000
MID,N2EXMIDP,20170111,37,0.00,0.000
MID,N2EXMIDP,20170111,38,0.00,0.000
MID,N2EXMIDP,20170111,39,0.00,0.000
MID,N2EXMIDP,20170111,40,0.00,0.000
MID,N2EXMIDP,20170111,41,0.00,0.000
MID,N2EXMIDP,20170111,42,0.00,0.000
MID,N2EXMIDP,20170111,43,0.00,0.000
MID,N2EXMIDP,20170111,44,0.00,0.000
MID,N2EXMIDP,20170111,45,0.00,0.000
MID,N2EXMIDP,20170111,46,0.00,0.000
MID,N2EXMIDP,20170111,47,0.00,0.000
MID,N2EXMIDP,20170111,48,0.00,0.000
MID,APXMIDP,20170112,1,45.00,448.600
MID,APXMIDP,20170112,2,46.77,375.500
MID,APXMIDP,20170112,3,46.58,541.100
MID,APXMIDP,20170112,4,45.42,527.850
MID,APXMIDP,20170112,5,45.09,509.050
MID,APXMIDP,20170112,6,44.68,561.100
MID,APXMIDP,20170112,7,40.43,303.250
MID,APXMIDP,20170112,8,38.62,337.150
MID,APXMIDP,20170112,9,40.73,301.600
MID,APXMIDP,20170112,10,40.54,345.600
MID,APXMIDP,20170112,11,42.92,271.800
MID,APXMIDP,20170112,12,47.66,388.950
MID,APXMIDP,20170112,13,51.67,599.550
MID,APXMIDP,20170112,14,46.97,955.850
MID,APXMIDP,20170112,15,50.83,980.600
MID,APXMIDP,20170112,16,58.21,1043.250
MID,APXMIDP,20170112,17,62.69,1040.950
MID,APXMIDP,20170112,18,58.73,838.950
MID,APXMIDP,20170112,19,60.91,683.950
MID,APXMIDP,20170112,20,61.33,716.000
MID,APXMIDP,20170112,21,60.06,970.200
MID,APXMIDP,20170112,22,57.90,958.750
MID,APXMIDP,20170112,23,63.35,1149.350
MID,APXMIDP,20170112,24,63.41,1134.550
MID,APXMIDP,20170112,25,63.56,1172.700
MID,APXMIDP,20170112,26,65.24,1213.900
MID,APXMIDP,20170112,27,64.22,1204.550
MID,APXMIDP,20170112,28,63.52,1114.250
MID,APXMIDP,20170112,29,67.70,1254.150
MID,APXMIDP,20170112,30,67.65,1292.050
MID,APXMIDP,20170112,31,78.15,1181.500
MID,APXMIDP,20170112,32,85.58,1002.000
MID,APXMIDP,20170112,33,89.89,1088.900
MID,APXMIDP,20170112,34,96.87,971.200
MID,APXMIDP,20170112,35,98.44,1216.100
MID,APXMIDP,20170112,36,94.00,1272.500
MID,APXMIDP,20170112,37,92.59,1382.950
MID,APXMIDP,20170112,38,93.09,1316.700
MID,APXMIDP,20170112,39,65.46,1132.350
MID,APXMIDP,20170112,40,53.64,962.500
MID,APXMIDP,20170112,41,51.27,1087.700
MID,APXMIDP,20170112,42,51.22,870.650
MID,APXMIDP,20170112,43,52.33,739.200
MID,APXMIDP,20170112,44,50.40,831.950
MID,APXMIDP,20170112,45,47.23,1061.950
MID,APXMIDP,20170112,46,45.32,1392.200
MID,APXMIDP,20170112,47,46.30,568.000
MID,APXMIDP,20170112,48,45.25,366.150
MID,N2EXMIDP,20170112,1,0.00,0.000
MID,N2EXMIDP,20170112,2,0.00,0.000
MID,N2EXMIDP,20170112,3,0.00,0.000
MID,N2EXMIDP,20170112,4,0.00,0.000
MID,N2EXMIDP,20170112,5,0.00,0.000
MID,N2EXMIDP,20170112,6,0.00,0.000
MID,N2EXMIDP,20170112,7,0.00,0.000
MID,N2EXMIDP,20170112,8,0.00,0.000
MID,N2EXMIDP,20170112,9,0.00,0.000
